post_link,title,body_question,body_answer,answer_id,viewcount,tags,score,score_answer,answercount,LastActivityDate,AcceptedAnswerId,CommentCount,FavoriteCount,LastEditorUserId,LastEditorDisplayName,LastEditDate,CreationDate,ClosedDate,answer_LastEditDate,answer_CreationDate
"20872829","How to cherry-pick the last sha from another branch in Git with 1 command?","<p>I find myself doing this a lot when cherry-picking a commit from another branch.</p>

<pre><code>$ git log -1 another_branch
commit &lt;commit_sha&gt;
// copy &lt;commit_sha&gt;
$ git cherry-pick &lt;commit_sha&gt;
</code></pre>

<p>Can I do all of this in one command, if so, what is it?</p>
","<p>Just go with:</p>

<pre><code>$ git cherry-pick another_branch
</code></pre>

<p>This will cherry-pick the last commit from another_branch.</p>

<p>Branches in git are just references to the last commit in that branch, you can use them instead of commit SHAs in your commands.</p>
","20872869","11100","<git><git-branch><sha><git-cherry-pick>","46","87","1","2014-01-01 20:22:50","20872869","0","2","","","","2014-01-01 20:18:59","","","2014-01-01 20:22:50"
"10587506","Creating a hash from several Java string objects","<p>What would be the fastest and more robust (in terms of uniqueness) way for implementing a method like</p>

<pre><code>public abstract String hash(String[] values);
</code></pre>

<p>The <code>values[]</code> array has 100 to 1,000 members, each of a which with few dozen characters, and the method needs to be run about 10,000 times/sec on a different <code>values[]</code> array each time.</p>

<p>Should a long string be build using a <code>StringBuilder</code> buffer and then a hash method invoked on the buffer contents, or is it better to keep invoking the hash method for each string from <code>values[]</code>?</p>

<p>Obviously a hash of at least 64 bits is needed (e.g., MD5) to avoid collisions, but is there anything simpler and faster that could be done, at the same quality?</p>

<p>For example, what about</p>

<pre><code>public String hash(String[] values)
{
    long result = 0;

    for (String v:values)
    {
        result += v.hashCode();
    }

    return String.valueOf(result);
}
</code></pre>
","<p>Definitely don't use plain addition due to its linearity properties, but you can modify your code just slightly to achieve very good dispersion.</p>

<pre><code>public String hash(String[] values) {
  long result = 17;
  for (String v:values) result = 37*result + v.hashCode();
  return String.valueOf(result);
}
</code></pre>
","10587575","10972","<java><hash><md5><hashcode><sha>","9","10","5","2019-08-21 14:25:23","","2","","","","","2012-05-14 16:38:51","","","2012-05-14 16:43:30"
"10587506","Creating a hash from several Java string objects","<p>What would be the fastest and more robust (in terms of uniqueness) way for implementing a method like</p>

<pre><code>public abstract String hash(String[] values);
</code></pre>

<p>The <code>values[]</code> array has 100 to 1,000 members, each of a which with few dozen characters, and the method needs to be run about 10,000 times/sec on a different <code>values[]</code> array each time.</p>

<p>Should a long string be build using a <code>StringBuilder</code> buffer and then a hash method invoked on the buffer contents, or is it better to keep invoking the hash method for each string from <code>values[]</code>?</p>

<p>Obviously a hash of at least 64 bits is needed (e.g., MD5) to avoid collisions, but is there anything simpler and faster that could be done, at the same quality?</p>

<p>For example, what about</p>

<pre><code>public String hash(String[] values)
{
    long result = 0;

    for (String v:values)
    {
        result += v.hashCode();
    }

    return String.valueOf(result);
}
</code></pre>
","<p>First, hash code is typically numeric, e.g. <code>int</code>. Moreover your version of hash function create int and then makes its string representation that IMHO does not have any sense. </p>

<p>I'd improve your hash method as following:</p>

<pre><code>public int hash(String[] values) {
    long result = 0;
   for (String v:values) {
        result = result * 31 + v.hashCode();
    }
    return result;
}
</code></pre>

<p>Take a look on <code>hashCode()</code> implemented in class <code>java.lang.String</code></p>
","10587627","10972","<java><hash><md5><hashcode><sha>","9","1","5","2019-08-21 14:25:23","","2","","","","","2012-05-14 16:38:51","","","2012-05-14 16:46:26"
"10587506","Creating a hash from several Java string objects","<p>What would be the fastest and more robust (in terms of uniqueness) way for implementing a method like</p>

<pre><code>public abstract String hash(String[] values);
</code></pre>

<p>The <code>values[]</code> array has 100 to 1,000 members, each of a which with few dozen characters, and the method needs to be run about 10,000 times/sec on a different <code>values[]</code> array each time.</p>

<p>Should a long string be build using a <code>StringBuilder</code> buffer and then a hash method invoked on the buffer contents, or is it better to keep invoking the hash method for each string from <code>values[]</code>?</p>

<p>Obviously a hash of at least 64 bits is needed (e.g., MD5) to avoid collisions, but is there anything simpler and faster that could be done, at the same quality?</p>

<p>For example, what about</p>

<pre><code>public String hash(String[] values)
{
    long result = 0;

    for (String v:values)
    {
        result += v.hashCode();
    }

    return String.valueOf(result);
}
</code></pre>
","<p>You should watch out for creating weaknesses when combining methods. (The java hash function and your own). I did a little research on cascaded ciphers, and this is an example of it. (the addition might interfere with the internals of hashCode().</p>

<p>The internals of hashCode() look like this:</p>

<pre><code>        for (int i = 0; i &lt; len; i++) {
            h = 31*h + val[off++];
        }
</code></pre>

<p>so adding numbers together will cause the last characters of all strings in the array to just be added, which doesn't lower the randomness (this is already bad enough for a hash function).</p>

<p>If you want real pseudorandomness, take a look at the <a href=""http://isthe.com/chongo/tech/comp/fnv/"" rel=""nofollow noreferrer"">FNV</a> hash algorithm. It is the fastest hash algorithm out there that is especially designed for use in HashMaps.</p>

<p>It goes like this:</p>

<pre><code>    long hash = 0xCBF29CE484222325L;
    for(String s : strings)
    {
        hash ^= s.hashCode();
        hash *= 0x100000001B3L;
    }
</code></pre>

<p>^ This is not the actual implementation of FNV as it takes ints as input instead of bytes, but I think it works just as well.</p>
","10587747","10972","<java><hash><md5><hashcode><sha>","9","2","5","2019-08-21 14:25:23","","2","","","","","2012-05-14 16:38:51","","2017-07-08 19:55:08","2012-05-14 16:54:03"
"10587506","Creating a hash from several Java string objects","<p>What would be the fastest and more robust (in terms of uniqueness) way for implementing a method like</p>

<pre><code>public abstract String hash(String[] values);
</code></pre>

<p>The <code>values[]</code> array has 100 to 1,000 members, each of a which with few dozen characters, and the method needs to be run about 10,000 times/sec on a different <code>values[]</code> array each time.</p>

<p>Should a long string be build using a <code>StringBuilder</code> buffer and then a hash method invoked on the buffer contents, or is it better to keep invoking the hash method for each string from <code>values[]</code>?</p>

<p>Obviously a hash of at least 64 bits is needed (e.g., MD5) to avoid collisions, but is there anything simpler and faster that could be done, at the same quality?</p>

<p>For example, what about</p>

<pre><code>public String hash(String[] values)
{
    long result = 0;

    for (String v:values)
    {
        result += v.hashCode();
    }

    return String.valueOf(result);
}
</code></pre>
","<p>It doesn't provide a 64 bit hash, but given the title of the question it's probably worth mentioning that since Java 1.7 there is <a href=""https://docs.oracle.com/javase/8/docs/api/java/util/Objects.html#hash-java.lang.Object...-"" rel=""noreferrer"">java.util.Objects#hash(Object...)</a>.</p>
","42589996","10972","<java><hash><md5><hashcode><sha>","9","5","5","2019-08-21 14:25:23","","2","","","","","2012-05-14 16:38:51","","","2017-03-03 23:14:47"
"10587506","Creating a hash from several Java string objects","<p>What would be the fastest and more robust (in terms of uniqueness) way for implementing a method like</p>

<pre><code>public abstract String hash(String[] values);
</code></pre>

<p>The <code>values[]</code> array has 100 to 1,000 members, each of a which with few dozen characters, and the method needs to be run about 10,000 times/sec on a different <code>values[]</code> array each time.</p>

<p>Should a long string be build using a <code>StringBuilder</code> buffer and then a hash method invoked on the buffer contents, or is it better to keep invoking the hash method for each string from <code>values[]</code>?</p>

<p>Obviously a hash of at least 64 bits is needed (e.g., MD5) to avoid collisions, but is there anything simpler and faster that could be done, at the same quality?</p>

<p>For example, what about</p>

<pre><code>public String hash(String[] values)
{
    long result = 0;

    for (String v:values)
    {
        result += v.hashCode();
    }

    return String.valueOf(result);
}
</code></pre>
","<p>Here is the simple implementation using Objects class available from Java 7. </p>

<pre><code>@Override
public int hashCode()
{
    return Objects.hash(this.variable1, this.variable2);
}
</code></pre>
","53767323","10972","<java><hash><md5><hashcode><sha>","9","2","5","2019-08-21 14:25:23","","2","","","","","2012-05-14 16:38:51","","2019-08-21 14:25:23","2018-12-13 17:37:17"
"5171487","Using ruby to generate SHA512 crypt-style hashes formatted for /etc/shadow?","<p>I want to generate SHA512 hashed passwords for inclusion directly into a /etc/shadow file for use with <a href=""http://wiki.opscode.com/display/chef/Resources#Resources-User"" rel=""noreferrer"">chef's user resource</a>.  Normally I'd go to the stdlib's <code>Digest</code> library for this, but it doesn't generate the hash in the right format:</p>

<pre><code>ruby-1.9.2-p136 :001 &gt; require 'digest/sha2'
 =&gt; true 
ruby-1.9.2-p136 :002 &gt; Digest::SHA512.hexdigest('test')
 =&gt; ""ee26b0dd4af7e749aa1a8ee3c10ae9923f618980772e473f8819a5d4940e0db27ac185f8a0e1d5f84f88bc887fd67b143732c304cc5fa9ad8e6f57f50028a8ff"" 
</code></pre>

<p>The format that the shadow file wants is: </p>

<pre><code>$6$/ShPQNXV$HJnibH9lw01qtYqyJQiBf81ggJB2BGUvKA7.kv39HGCeE.gD4C/SS9zAf5BrwOv3VJzvl99FpHYli9E8jykRC0
</code></pre>

<p>Things I've looked at:</p>

<ul>
<li>The openssl ""dgst"" module returns the same format as .hexdigest, and its ""passwd"" module doesn't include SHA512 support.</li>
<li>String#crypt, but that does not support SHA512. (edit: this is only the case on OSX - modern Linux distros will work if you specify ""$6$somesalt"" as the salt)</li>
<li><a href=""http://crypt.rubyforge.org/"" rel=""noreferrer"">ruby-crypt</a> gem, but it does not support SHA512</li>
</ul>

<p>For comparison, something that does return the proper format is PHP's <a href=""http://us3.php.net/crypt"" rel=""noreferrer"">crypt</a>, but I'd rather not have to exec out to PHP for something that should be simple.</p>
","<p>After further research:</p>

<ul>
<li><p>The mkpasswd command, which on debian is in the <code>whois</code> package (weird):</p>

<p>mkpasswd -m sha-512</p></li>
<li><p>String#crypt does actually call the platform's native crypt() call, however OSX (up to 10.6) does not include support for alternate ciphers.  ""password"".crypt('$6$somesalt') will work on Linux platforms.</p></li>
</ul>
","5174746","10822","<ruby><encryption><passwords><sha><crypt>","7","6","1","2013-02-22 16:03:27","5174746","0","3","119479","","2011-03-03 16:19:00","2011-03-02 18:03:46","","2011-03-03 16:18:10","2011-03-02 23:18:16"
"17534919","how to encode/decode a simple string","<p>I'm very new to encryption, I need to encode a simple string like <code>'ABC123'</code> into  something similar to that <code>'3d3cf25845f3aae505bafbc1c8f16d0bfdea7d70f6b141c21726da8d'</code>. </p>

<p>I first tried this:</p>

<pre><code>&gt;&gt;&gt; import base64
&gt;&gt;&gt; q = 'ABC123'
&gt;&gt;&gt; w = base64.encodestring(q)
&gt;&gt;&gt; w
'QUJDMTIz\n'
</code></pre>

<p>But it's to short, I need something longer, than I tried this:</p>

<pre><code>&gt;&gt;&gt; import hashlib
&gt;&gt;&gt; a = hashlib.sha224(q)
&gt;&gt;&gt; a.hexdigest()
'3d3cf25845f3aae505bafbc1c8f16d0bfdea7d70f6b141c21726da8d'
</code></pre>

<p>This is good, but now I don't know how to convert it back. If some one can help me eather with this example or suggest something else, how I can encode/decode a small string into a something longer, would be great.</p>

<h1>UPDATE</h1>

<p>based on <code>plockc</code> answer I did this, and it seems to work:</p>

<pre><code>from Crypto.Cipher import AES # encryption library

BLOCK_SIZE = 32

# the character used for padding--with a block cipher such as AES, the value
# you encrypt must be a multiple of BLOCK_SIZE in length.  This character is
# used to ensure that your value is always a multiple of BLOCK_SIZE
PADDING = '{'

# one-liner to sufficiently pad the text to be encrypted
pad = lambda s: s + (BLOCK_SIZE - len(s) % BLOCK_SIZE) * PADDING

# one-liners to encrypt/encode and decrypt/decode a string
# encrypt with AES, encode with base64
EncodeAES = lambda c, s: base64.b64encode(c.encrypt(pad(s)))
DecodeAES = lambda c, e: c.decrypt(base64.b64decode(e)).rstrip(PADDING)

# create a cipher object using the random secret
cipher = AES.new('aaaaaaaaaa123456')

# encode a string
encoded = EncodeAES(cipher, 'ABC123')
print 'Encrypted string: %s' % encoded

# decode the encoded string
decoded = DecodeAES(cipher, encoded)
print 'Decrypted string: %s' % decoded
</code></pre>
","<p>You probably need to elaborate on how you are going to use it and why, as you have just opened Pandora's box :)</p>

<p>An encoding is reversible and should only be used to make data fit into something else (like base 64 binary data when you can only use text), a hash (like sha224) is not supposed to be reversible.</p>

<p>If you want to verify a user entering a password, you hash it (with like sha224) and store the hash, then when the user enters password again, you hash their entry and compare.  This is the simplified version, you also need to add ""salt"" to avoid a simple ""dictionary attack"".  I won't elaborate as that wasn't the question you asked.</p>

<p>To quickly answer your question you want an encryption library, like the cipher AES-128, which has a secret key and with the key you can recover the original data.  There will be some details in the library on how to create the key (it has to be a specific length and will be manipulated to make it that length).  If your key is based on simple passwords, go look at PBKDF2, which makes a strong encryption key from a weak password.</p>

<p>Don't confuse hmac as encryption (hmac uses another function, like the hashing function sha224), if the receiver of a messages shares a hmac key with the sender, they can ""authenticate"" that the message can from the sender, and it came without alteration.</p>

<p>Good luck!</p>

<p>P.S. here is a good book if you really want to start digging in:
Cryptography Engineering: Design Principles and Practical Applications</p>

<p>A popular related answer:
<a href=""https://stackoverflow.com/a/4948393/1322463"">https://stackoverflow.com/a/4948393/1322463</a></p>

<p>Wikipedia has good articles too.</p>
","17535381","10729","<python><encryption><hash><sha>","7","3","1","2013-07-08 21:10:01","17535381","6","3","1516286","","2013-07-08 21:10:01","2013-07-08 19:56:36","","2017-05-23 11:50:28","2013-07-08 20:25:12"
"21761453","Create SHA-256 hash from a Blob/File in javascript","<p>I need to create a SHA-256 digest from a file (~6MB) inside the browser. The only way that I've managed to do it so far was like this:</p>

<pre><code>var reader = new FileReader();
reader.onload = function() {
    // this gets read of the mime-type data header
    var actual_contents = reader.result.slice(reader.result.indexOf(',') + 1);
    var what_i_need = new jsSHA(actual_contents, ""B64"").getHash(""SHA-256"", ""HEX"");
}
reader.readAsDataURL(some_file);
</code></pre>

<p>While this works correctly, the problem is that it's very slow. It took ~2-3 seconds for a 6MB file. How can I improve this?</p>
","<p>You may want to take a look at the Stanford JS Crypto Library</p>

<p><a href=""https://github.com/bitwiseshiftleft/sjcl"" rel=""noreferrer"">GitHub</a></p>

<p><a href=""http://bitwiseshiftleft.github.io/sjcl/"" rel=""noreferrer"">Website with Examples</a> </p>

<p>From the website:</p>

<blockquote>
  <p>SJCL is secure. It uses the industry-standard AES algorithm at 128, 192 or 256 bits; the SHA256 hash function; the HMAC authentication code; the PBKDF2 password strengthener; and the CCM and OCB authenticated-encryption modes.</p>
</blockquote>

<p>SJCL has a test page that shows how long it will take.</p>

<p>184 milliseconds for a SHA256 iterative. And 50 milliseconds for a SHA-256 from catameringue.</p>

<p>Test <a href=""http://bitwiseshiftleft.github.io/sjcl/browserTest/"" rel=""noreferrer"">page</a></p>

<p>Sample code:</p>

<p>Encrypt data:
<code>sjcl.encrypt(""password"", ""data"")</code></p>

<p>Decrypt data: <code>sjcl.decrypt(""password"", ""encrypted-data"")</code></p>
","21805167","10726","<javascript><html><performance><hash><sha>","24","18","4","2016-06-21 18:07:20","","5","7","651174","","2014-02-15 23:14:17","2014-02-13 17:36:05","","2014-03-05 05:25:36","2014-02-15 23:34:02"
"21761453","Create SHA-256 hash from a Blob/File in javascript","<p>I need to create a SHA-256 digest from a file (~6MB) inside the browser. The only way that I've managed to do it so far was like this:</p>

<pre><code>var reader = new FileReader();
reader.onload = function() {
    // this gets read of the mime-type data header
    var actual_contents = reader.result.slice(reader.result.indexOf(',') + 1);
    var what_i_need = new jsSHA(actual_contents, ""B64"").getHash(""SHA-256"", ""HEX"");
}
reader.readAsDataURL(some_file);
</code></pre>

<p>While this works correctly, the problem is that it's very slow. It took ~2-3 seconds for a 6MB file. How can I improve this?</p>
","<p>It might be faster to use an <a href=""https://github.com/kripken/emscripten/wiki"" rel=""nofollow"">emscripten</a> compiled version of the crypto libraries,</p>

<blockquote>
  <p>Q. How fast will the compiled code be?</p>
  
  <p>A. Emscripten's default code generation mode is in asm.js format,
  which is a subset of JavaScript designed to make it possible for
  JavaScript engines to execute very quickly. See here for up-to-date
  benchmark results. In many cases, asm.js can get quite close to native
  speed.</p>
</blockquote>

<p>You can find an Emscripten-compiled NaCl cryptographic library <a href=""https://github.com/tonyg/js-nacl"" rel=""nofollow"">here</a>.</p>
","21807583","10726","<javascript><html><performance><hash><sha>","24","4","4","2016-06-21 18:07:20","","5","7","651174","","2014-02-15 23:14:17","2014-02-13 17:36:05","","","2014-02-16 05:09:33"
